X_Result	Y_Result	ErrorXhigh_Result	ErrorXlow_Result	ErrorYhigh_Result	ErrorYlow_Result	X_Uncertainty	Y_ExpStat	Y_SimStat	Y_BkgSys	Y_CutEffSys	Y_FanoSys	Y_NeutronXsecSys
6.76842	0.200939	0.003305	0.003305	0.029955	0.0307239	6.76842	0.0125317	0.0127217	0.0248642	0.0256386	0.0260857	0.0307866
6.77503	0.201086	0.003305	0.003305	0.0299799	0.0307485	6.77503	0.0125437	0.012734	0.024886	0.025661	0.026108	0.0308112
6.78165	0.201232	0.003305	0.003305	0.0300047	0.0307732	6.78165	0.0125557	0.0127463	0.0249078	0.0256835	0.0261303	0.0308358
6.78827	0.201378	0.003305	0.003305	0.0300295	0.0307978	6.78827	0.0125677	0.0127585	0.0249296	0.0257059	0.0261526	0.0308604
6.79488	0.201525	0.003305	0.003305	0.0300543	0.0308224	6.79488	0.0125796	0.0127708	0.0249514	0.0257283	0.0261749	0.0308849
6.8015	0.201671	0.003305	0.003305	0.030079	0.0308469	6.8015	0.0125916	0.0127831	0.0249731	0.0257507	0.0261972	0.0309095
6.80812	0.201817	0.003305	0.003305	0.0301038	0.0308715	6.80812	0.0126036	0.0127953	0.0249949	0.0257731	0.0262194	0.030934
6.81473	0.201964	0.003305	0.003305	0.0301285	0.0308961	6.81473	0.0126156	0.0128076	0.0250166	0.0257954	0.0262417	0.0309585
6.82135	0.20211	0.003305	0.003305	0.0301533	0.0309206	6.82135	0.0126275	0.0128198	0.0250384	0.0258178	0.0262639	0.030983
6.82797	0.202256	0.003305	0.003305	0.030178	0.0309452	6.82797	0.0126395	0.0128321	0.0250601	0.0258402	0.0262861	0.0310076
6.83458	0.202402	0.003305	0.003305	0.0302027	0.0309697	6.83458	0.0126514	0.0128443	0.0250818	0.0258625	0.0263083	0.031032
6.8412	0.202548	0.003305	0.003305	0.0302274	0.0309942	6.8412	0.0126634	0.0128565	0.0251035	0.0258848	0.0263305	0.0310565
6.84782	0.202694	0.003305	0.003305	0.0302521	0.0310187	6.84782	0.0126753	0.0128688	0.0251252	0.0259071	0.0263527	0.031081
6.85443	0.20284	0.003305	0.003305	0.0302768	0.0310432	6.85443	0.0126873	0.012881	0.0251469	0.0259294	0.0263749	0.0311055
6.86105	0.202986	0.003305	0.003305	0.0303015	0.0310677	6.86105	0.0126992	0.0128932	0.0251685	0.0259517	0.026397	0.0311299
6.86767	0.203132	0.003305	0.003305	0.0303262	0.0310922	6.86767	0.0127112	0.0129054	0.0251902	0.025974	0.0264192	0.0311544
6.87428	0.203278	0.003305	0.003305	0.0303508	0.0311166	6.87428	0.0127231	0.0129176	0.0252118	0.0259962	0.0264413	0.0311788
6.8809	0.203424	0.003305	0.003305	0.0303754	0.0311411	6.8809	0.012735	0.0129298	0.0252334	0.0260185	0.0264634	0.0312032
6.88752	0.20357	0.003305	0.003305	0.0304001	0.0311655	6.88752	0.0127469	0.012942	0.0252551	0.0260407	0.0264856	0.0312276
6.89413	0.203716	0.003305	0.003305	0.0304247	0.0311899	6.89413	0.0127588	0.0129542	0.0252767	0.026063	0.0265077	0.031252
6.90075	0.203862	0.003305	0.003305	0.0304493	0.0312144	6.90075	0.0127707	0.0129664	0.0252983	0.0260852	0.0265298	0.0312764
6.90737	0.204008	0.003305	0.003305	0.0304739	0.0312388	6.90737	0.0127826	0.0129786	0.0253198	0.0261074	0.0265518	0.0313008
6.91398	0.204153	0.003305	0.003305	0.0304985	0.0312632	6.91398	0.0127945	0.0129908	0.0253414	0.0261296	0.0265739	0.0313251
6.9206	0.204299	0.003305	0.003305	0.030523	0.0312875	6.9206	0.0128064	0.0130029	0.025363	0.0261518	0.026596	0.0313495
6.92722	0.204445	0.003305	0.003305	0.0305476	0.0313119	6.92722	0.0128183	0.0130151	0.0253845	0.0261739	0.026618	0.0313738
6.93383	0.204591	0.003305	0.003305	0.0305721	0.0313363	6.93383	0.0128302	0.0130273	0.0254061	0.0261961	0.02664	0.0313982
6.94045	0.204736	0.003305	0.003305	0.0305967	0.0313606	6.94045	0.0128421	0.0130394	0.0254276	0.0262182	0.0266621	0.0314225
6.94707	0.204882	0.003305	0.003305	0.0306212	0.031385	6.94707	0.0128539	0.0130516	0.0254491	0.0262404	0.0266841	0.0314468
6.95368	0.205027	0.003305	0.003305	0.0306457	0.0314093	6.95368	0.0128658	0.0130637	0.0254706	0.0262625	0.0267061	0.0314711
6.9603	0.205173	0.003305	0.003305	0.0306702	0.0314336	6.9603	0.0128777	0.0130759	0.0254921	0.0262846	0.0267281	0.0314954
6.96692	0.205318	0.003305	0.003305	0.0306947	0.0314579	6.96692	0.0128895	0.013088	0.0255136	0.0263067	0.02675	0.0315196
6.97353	0.205464	0.003305	0.003305	0.0307192	0.0314822	6.97353	0.0129014	0.0131001	0.025535	0.0263288	0.026772	0.0315439
6.98015	0.205609	0.003305	0.003305	0.0307437	0.0315065	6.98015	0.0129132	0.0131123	0.0255565	0.0263509	0.0267939	0.0315682
6.98677	0.205755	0.003305	0.003305	0.0307681	0.0315308	6.98677	0.0129251	0.0131244	0.0255779	0.0263729	0.0268159	0.0315924
6.99338	0.2059	0.003305	0.003305	0.0307926	0.031555	6.99338	0.0129369	0.0131365	0.0255994	0.026395	0.0268378	0.0316166
7	0.206045	0.003305	0.003305	0.030817	0.0315793							
