X_SbBe70V	Y_SbBe70V	ErrorX_SbBe70V	ErrorY_SbBe70V	X_Sb70fit	Y_Sb70fit	ErrorX_Sb70fit	ErrorY_Sb70fit	X_Sb70bkg	Y_Sb70bkg	X_YBe70V	Y_YBe70V	ErrorX_YBe70V	ErrorY_YBe70V	X_Y70fit	Y_Y70fit	ErrorX_Y70fit	ErrorY_Y70fit	X_Y70bkg	Y_Y70bkg	X_YBe25V	Y_YBe25V	ErrorX_YBe25V	ErrorY_YBe25V	X_Y25fit	Y_Y25fit	ErrorX_Y25fit	ErrorY_Y25fit	X_Y25bkg	Y_Y25bkg
62.7677	271.088	0.0965398	30.6947	123.244	290.716	0.193467	0.00000107383	123.244	290.716					127.298	2323.22	0.199365	0.00000360424	127.298	2314.22					86.0454	10479.5	0.134233	0.00000316122	86.0454	10454.9
62.9609	305.843	0.0965398	32.603	123.631	290.312	0.193467	0.00000107234	123.631	290.312					127.697	2322.4	0.199365	0.00000355485	127.697	2313.52					86.3142	10476.9	0.134233	0.00000315936	86.3142	10452.5
63.1541	302.367	0.0965398	32.4172	124.019	289.867	0.193467	0.00000107069	124.019	289.867					128.097	2321.65	0.199365	0.00000350294	128.097	2312.88					86.5829	10474.4	0.134233	0.00000315051	86.5829	10450.3
63.3472	305.843	0.0965398	32.603	124.406	289.388	0.193467	0.00000106892	124.406	289.388					128.496	2321.04	0.199365	0.00000345563	128.496	2312.3					86.8517	10471.9	0.134233	0.00000313667	86.8517	10448.1
63.5404	323.22	0.0965398	33.5164	124.793	288.884	0.193467	0.00000106706	124.793	288.884					128.895	2320.59	0.199365	0.00000342192	128.895	2311.79					87.1204	10469.6	0.134233	0.00000312492	87.1204	10446.1
63.7336	284.99	0.0965398	31.4719	125.181	288.361	0.193467	0.00000106513	125.181	288.361					129.294	2320.26	0.199365	0.00000340136	129.294	2311.33					87.3891	10467.3	0.134233	0.00000312212	87.3891	10444.2
63.9268	215.48	0.0965398	27.366	125.568	287.824	0.193467	0.00000106315	125.568	287.824					129.693	2319.99	0.199365	0.00000338778	129.693	2310.94					87.6579	10465.1	0.134233	0.00000312703	87.6579	10442.4
64.1199	337.122	0.0965398	34.2296	125.955	287.281	0.193467	0.00000106114	125.955	287.281					130.092	2319.73	0.199365	0.00000337274	130.092	2310.61					87.9266	10462.9	0.134233	0.00000313367	87.9266	10440.6
64.3131	260.662	0.0965398	30.0986	126.343	286.734	0.193467	0.00000105912	126.343	286.734					130.491	2319.47	0.199365	0.00000335429	130.491	2310.32					88.1953	10460.7	0.134233	0.00000313951	88.1953	10439
64.5063	298.892	0.0965398	32.2304	126.73	286.189	0.193467	0.00000105711	126.73	286.189					130.89	2319.19	0.199365	0.00000333486	130.89	2310.09					88.4641	10458.5	0.134233	0.00000314623	88.4641	10437.4
64.6995	337.122	0.0965398	34.2296	127.117	285.649	0.193467	0.00000105511	127.117	285.649					131.29	2318.9	0.199365	0.00000331645	131.29	2309.91					88.7328	10456.5	0.134233	0.0000031539	88.7328	10436
64.8926	267.613	0.0965398	30.4973	127.505	285.121	0.193467	0.00000105316	127.505	285.121					131.689	2318.6	0.199365	0.00000329966	131.689	2309.78					89.0015	10454.8	0.134233	0.00000316048	89.0015	10434.6
65.0858	274.564	0.0965398	30.8908	127.892	284.608	0.193467	0.00000105127	127.892	284.608					132.088	2318.33	0.199365	0.00000328467	132.088	2309.69					89.2703	10453.2	0.134233	0.00000316296	89.2703	10433.3
65.279	302.367	0.0965398	32.4172	128.279	284.116	0.193467	0.00000104945	128.279	284.116					132.487	2318.09	0.199365	0.00000327217	132.487	2309.65					89.539	10451.8	0.134233	0.00000316021	89.539	10432
65.4722	333.647	0.0965398	34.0527	128.667	283.649	0.193467	0.00000104773	128.667	283.649					132.886	2317.88	0.199365	0.00000326271	132.886	2309.65					89.8077	10450.4	0.134233	0.00000315372	89.8077	10430.8
65.6654	382.304	0.0965398	36.4512	129.054	283.215	0.193467	0.00000104612	129.054	283.215					133.285	2317.7	0.199365	0.000003257	133.285	2309.68					90.0765	10449	0.134233	0.00000314687	90.0765	10429.7
65.8585	340.598	0.0965398	34.4056	129.441	282.819	0.193467	0.00000104466	129.441	282.819					133.684	2317.54	0.199365	0.00000325563	133.684	2309.76					90.3452	10447.8	0.134233	0.00000314217	90.3452	10428.6
66.0517	288.466	0.0965398	31.6632	129.828	282.469	0.193467	0.00000104337	129.828	282.469					134.083	2317.41	0.199365	0.00000325907	134.083	2309.88					90.6139	10446.8	0.134233	0.00000313958	90.6139	10427.6
66.2449	260.662	0.0965398	30.0986	130.216	282.17	0.193467	0.00000104226	130.216	282.17					134.483	2317.34	0.199365	0.00000326448	134.483	2310.02					90.8827	10446.1	0.134233	0.00000313777	90.8827	10426.6
66.4381	284.99	0.0965398	31.4719	130.603	281.929	0.193467	0.00000104137	130.603	281.929					134.882	2317.34	0.199365	0.00000326681	134.882	2310.2					91.1514	10445.5	0.134233	0.00000313588	91.1514	10425.7
66.6312	246.76	0.0965398	29.285	130.99	281.749	0.193467	0.00000104071	130.99	281.749					135.281	2317.41	0.199365	0.0000032615	135.281	2310.41					91.4202	10445.1	0.134233	0.00000313415	91.4202	10424.8
66.8244	291.941	0.0965398	31.8534	131.378	281.636	0.193467	0.00000104029	131.378	281.636					135.68	2317.55	0.199365	0.00000325192	135.68	2310.64					91.6889	10444.8	0.134233	0.00000313296	91.6889	10424
67.0176	260.662	0.0965398	30.0986	131.765	281.59	0.193467	0.00000104012	131.765	281.59					136.079	2317.78	0.199365	0.00000324376	136.079	2310.9					91.9576	10444.7	0.134233	0.00000313237	91.9576	10423.4
67.2108	278.039	0.0965398	31.0857	132.152	281.613	0.193467	0.0000010402	132.152	281.613					136.478	2318.07	0.199365	0.00000323955	136.478	2311.19					92.2264	10445.1	0.134233	0.00000313192	92.2264	10423
67.4039	305.843	0.0965398	32.603	132.54	281.7	0.193467	0.00000104053	132.54	281.7					136.877	2318.39	0.199365	0.000003238	136.877	2311.49					92.4951	10446.1	0.134233	0.00000313121	92.4951	10423.1
67.5971	337.122	0.0965398	34.2296	132.927	281.85	0.193467	0.00000104108	132.927	281.85					137.277	2318.72	0.199365	0.00000323735	137.277	2311.82					92.7638	10448.1	0.134233	0.00000312994	92.7638	10423.7
67.7903	260.662	0.0965398	30.0986	133.314	282.057	0.193467	0.00000104184	133.314	282.057					137.676	2319.07	0.199365	0.00000323668	137.676	2312.15					93.0326	10451.5	0.134233	0.00000312804	93.0326	10425.4
67.9835	344.073	0.0965398	34.5807	133.702	282.311	0.193467	0.00000104278	133.702	282.311					138.075	2319.48	0.199365	0.00000323626	138.075	2312.5					93.3013	10457	0.134233	0.0000031256	93.3013	10428.5
68.1766	309.318	0.0965398	32.7877	134.089	282.604	0.193467	0.00000104387	134.089	282.604					138.474	2319.97	0.199365	0.00000323657	138.474	2312.86					93.57	10465	0.134233	0.00000312349	93.57	10433.7
68.3698	222.431	0.0965398	27.8039	134.476	282.926	0.193467	0.00000104506	134.476	282.926					138.873	2320.53	0.199365	0.000003238	138.873	2313.23					93.8388	10476.5	0.134233	0.00000312445	93.8388	10441.8
68.563	232.858	0.0965398	28.4481	134.864	283.266	0.193467	0.00000104631	134.864	283.266					139.272	2321.09	0.199365	0.00000324134	139.272	2313.61					94.1075	10492.1	0.134233	0.00000313312	94.1075	10453.4
68.7562	257.186	0.0965398	29.8973	135.251	283.612	0.193467	0.00000104759	135.251	283.612					139.671	2321.61	0.199365	0.00000324838	139.671	2313.99					94.3762	10512.3	0.134233	0.0000031538	94.3762	10469.2
68.9493	271.088	0.0965398	30.6947	135.638	283.954	0.193467	0.00000104885	135.638	283.954					140.07	2322.07	0.199365	0.00000326118	140.07	2314.37					94.645	10537.3	0.134233	0.00000318741	94.645	10489.4
69.1425	284.99	0.0965398	31.4719	136.026	284.282	0.193467	0.00000105006	136.026	284.282					140.47	2322.46	0.199365	0.00000327829	140.47	2314.76					94.9137	10566.9	0.134233	0.00000322565	94.9137	10514
69.3357	281.515	0.0965398	31.2794	136.413	284.589	0.193467	0.0000010512	136.413	284.589					140.869	2322.8	0.199365	0.00000329543	140.869	2315.13					95.1824	10600.2	0.134233	0.00000325319	95.1824	10542.1
69.5289	302.367	0.0965398	32.4172	136.8	284.867	0.193467	0.00000105223	136.8	284.867					141.268	2323.1	0.199365	0.00000330995	141.268	2315.51					95.4512	10635.8	0.134233	0.00000325363	95.4512	10572.3
69.722	309.318	0.0965398	32.7877	137.188	285.113	0.193467	0.00000105313	137.188	285.113					141.667	2323.38	0.199365	0.00000332531	141.667	2315.88					95.7199	10671.2	0.134233	0.00000323744	95.7199	10602.2
69.9152	246.76	0.0965398	29.285	137.575	285.326	0.193467	0.00000105392	137.575	285.326					142.066	2323.65	0.199365	0.00000334495	142.066	2316.24					95.9887	10703.2	0.134233	0.00000322818	95.9887	10629.3
70.1084	274.564	0.0965398	30.8908	137.962	285.503	0.193467	0.00000105457	137.962	285.503					142.465	2323.92	0.199365	0.00000336688	142.465	2316.6					96.2574	10728.9	0.134233	0.0000032371	96.2574	10651
70.3016	271.088	0.0965398	30.6947	138.35	285.65	0.193467	0.00000105512	138.35	285.65					142.864	2324.16	0.199365	0.00000338213	142.864	2316.94					96.5261	10745.5	0.134233	0.00000325458	96.5261	10664.8
70.4948	260.662	0.0965398	30.0986	138.737	285.772	0.193467	0.00000105557	138.737	285.772					143.263	2324.36	0.199365	0.00000338408	143.263	2317.28					96.7949	10751.3	0.134233	0.00000326783	96.7949	10669.1
70.6879	284.99	0.0965398	31.4719	139.124	285.874	0.193467	0.00000105594	139.124	285.874					143.663	2324.51	0.199365	0.00000337753	143.663	2317.6					97.0636	10745.5	0.134233	0.00000326845	97.0636	10663.5
70.8811	337.122	0.0965398	34.2296	139.512	285.967	0.193467	0.00000105629	139.512	285.967					144.062	2324.61	0.199365	0.00000337331	144.062	2317.91					97.3323	10728.6	0.134233	0.00000325829	97.3323	10648.5
71.0743	239.809	0.0965398	28.8696	139.899	286.058	0.193467	0.00000105662	139.899	286.058					144.461	2324.68	0.199365	0.00000337785	144.461	2318.21					97.6011	10702.3	0.134233	0.00000323355	97.6011	10625.8
71.2675	302.367	0.0965398	32.4172	140.286	286.159	0.193467	0.000001057	140.286	286.159					144.86	2324.73	0.199365	0.00000338505	144.86	2318.49					97.8698	10669.4	0.134233	0.00000319706	97.8698	10597.7
71.4606	284.99	0.0965398	31.4719	140.673	286.279	0.193467	0.00000105744	140.673	286.279					145.259	2324.76	0.199365	0.00000338439	145.259	2318.77					98.1385	10633.4	0.134233	0.00000317155	98.1385	10567.1
71.6538	347.549	0.0965398	34.7549	141.061	286.427	0.193467	0.00000105798	141.061	286.427					145.658	2324.78	0.199365	0.00000336818	145.658	2319.03					98.4073	10597.4	0.134233	0.00000316341	98.4073	10536.5
71.847	295.416	0.0965398	32.0424	141.448	286.612	0.193467	0.00000105867	141.448	286.612					146.057	2324.82	0.199365	0.00000334236	146.057	2319.27					98.676	10563.8	0.134233	0.00000315546	98.676	10508.1
72.0402	302.367	0.0965398	32.4172	141.835	286.841	0.193467	0.00000105952	141.835	286.841					146.456	2324.88	0.199365	0.00000331612	146.456	2319.51					98.9447	10534.5	0.134233	0.00000314661	98.9447	10483.5
72.2333	302.367	0.0965398	32.4172	142.223	287.118	0.193467	0.00000106054	142.223	287.118					146.856	2324.98	0.199365	0.0000032955	146.856	2319.74					99.2135	10510.2	0.134233	0.00000314376	99.2135	10463.3
72.4265	236.333	0.0965398	28.6596	142.61	287.446	0.193467	0.00000106175	142.61	287.446					147.255	2325.1	0.199365	0.00000328063	147.255	2319.96					99.4822	10491	0.134233	0.00000314983	99.4822	10448
72.6197	278.039	0.0965398	31.0857	142.997	287.822	0.193467	0.00000106314	142.997	287.822					147.654	2325.24	0.199365	0.00000326968	147.654	2320.16					99.751	10476.4	0.134233	0.00000315647	99.751	10437.2
72.8129	271.088	0.0965398	30.6947	143.385	288.246	0.193467	0.0000010647	143.385	288.246					148.053	2325.37	0.199365	0.00000326102	148.053	2320.37					100.02	10466.4	0.134233	0.00000314929	100.02	10430.5
73.006	298.892	0.0965398	32.2304	143.772	288.709	0.193467	0.00000106642	143.772	288.709					148.452	2325.48	0.199365	0.00000325333	148.452	2320.56					100.288	10460.8	0.134233	0.00000313474	100.288	10427.6
73.1992	281.515	0.0965398	31.2794	144.159	289.206	0.193467	0.00000106825	144.159	289.206					148.851	2325.61	0.199365	0.00000324676	148.851	2320.75					100.557	10459.2	0.134233	0.00000312502	100.557	10428.1
73.3924	337.122	0.0965398	34.2296	144.547	289.725	0.193467	0.00000107017	144.547	289.725					149.25	2325.8	0.199365	0.00000324208	149.25	2320.94					100.826	10461.3	0.134233	0.00000312206	100.826	10431.8
73.5856	253.711	0.0965398	29.6946	144.934	290.254	0.193467	0.00000107212	144.934	290.254					149.65	2326.07	0.199365	0.00000324011	149.65	2321.13					101.095	10467	0.134233	0.00000312279	101.095	10438.8
73.7787	284.99	0.0965398	31.4719	145.321	290.778	0.193467	0.00000107406	145.321	290.778					150.049	2326.39	0.199365	0.00000323991	150.049	2321.32					101.363	10476.4	0.134233	0.00000312585	101.363	10449.4
73.9719	351.024	0.0965398	34.9282	145.709	291.284	0.193467	0.00000107593	145.709	291.284					150.448	2326.7	0.199365	0.00000324029	150.448	2321.51					101.632	10490.2	0.134233	0.00000313092	101.632	10464.1
74.1651	250.235	0.0965398	29.4905	146.096	291.758	0.193467	0.00000107768	146.096	291.758					150.847	2326.98	0.199365	0.00000324083	150.847	2321.71					101.901	10508.9	0.134233	0.0000031374	101.901	10483.1
74.3583	295.416	0.0965398	32.0424	146.483	292.184	0.193467	0.00000107925	146.483	292.184					151.246	2327.26	0.199365	0.00000324198	151.246	2321.92					102.17	10532.6	0.134233	0.00000314439	102.17	10506.9
74.5515	274.564	0.0965398	30.8908	146.871	292.551	0.193467	0.00000108061	146.871	292.551					151.645	2327.57	0.199365	0.00000324457	151.645	2322.13					102.438	10561	0.134233	0.00000315203	102.438	10535.5
74.7446	250.235	0.0965398	29.4905	147.258	292.846	0.193467	0.0000010817	147.258	292.846					152.044	2327.92	0.199365	0.00000324888	152.044	2322.34					102.707	10593.7	0.134233	0.00000316071	102.707	10568.7
74.9378	284.99	0.0965398	31.4719	147.645	293.06	0.193467	0.00000108249	147.645	293.06					152.443	2328.29	0.199365	0.00000325345	152.443	2322.57					102.976	10630.5	0.134233	0.00000317077	102.976	10605.9
75.131	309.318	0.0965398	32.7877	148.033	293.185	0.193467	0.00000108295	148.033	293.185					152.843	2328.64	0.199365	0.00000325629	152.843	2322.81					103.245	10670.6	0.134233	0.00000318238	103.245	10646.4
75.3242	288.466	0.0965398	31.6632	148.42	293.214	0.193467	0.00000108305	148.42	293.214					153.242	2328.92	0.199365	0.00000325724	153.242	2323.06					103.513	10713	0.134233	0.00000319498	103.513	10688.8
75.5173	351.024	0.0965398	34.9282	148.807	293.146	0.193467	0.0000010828	148.807	293.146					153.641	2329.18	0.199365	0.00000325694	153.641	2323.32					103.782	10756.1	0.134233	0.00000320783	103.782	10731.8
75.7105	278.039	0.0965398	31.0857	149.195	292.979	0.193467	0.00000108219	149.195	292.979					154.04	2329.46	0.199365	0.00000325568	154.04	2323.6					104.051	10798.3	0.134233	0.00000322046	104.051	10774
75.9037	278.039	0.0965398	31.0857	149.582	292.716	0.193467	0.00000108121	149.582	292.716					154.439	2329.78	0.199365	0.00000325318	154.439	2323.89					104.319	10838.3	0.134233	0.00000323304	104.319	10814
76.0969	284.99	0.0965398	31.4719	149.969	292.358	0.193467	0.00000107989	149.969	292.358					154.838	2330.12	0.199365	0.00000324997	154.838	2324.18					104.588	10874.9	0.134233	0.00000324583	104.588	10850.8
76.29	284.99	0.0965398	31.4719	150.356	291.913	0.193467	0.00000107825	150.356	291.913					155.237	2330.42	0.199365	0.00000324745	155.237	2324.49					104.857	10907.4	0.134233	0.00000325716	104.857	10883.6
76.4832	278.039	0.0965398	31.0857	150.744	291.388	0.193467	0.00000107631	150.744	291.388					155.636	2330.64	0.199365	0.00000324631	155.636	2324.81					105.126	10935.4	0.134233	0.00000326557	105.126	10912
76.6764	281.515	0.0965398	31.2794	151.131	290.79	0.193467	0.0000010741	151.131	290.79					156.036	2330.82	0.199365	0.00000324616	156.036	2325.14					105.394	10958.8	0.134233	0.00000327202	105.394	10935.9
76.8696	302.367	0.0965398	32.4172	151.518	290.129	0.193467	0.00000107166	151.518	290.129					156.435	2331.03	0.199365	0.00000324636	156.435	2325.48					105.663	10977.9	0.134233	0.00000327756	105.663	10955.5
77.0627	250.235	0.0965398	29.4905	151.906	289.415	0.193467	0.00000106902	151.906	289.415					156.834	2331.33	0.199365	0.00000324672	156.834	2325.82					105.932	10993.2	0.134233	0.00000328256	105.932	10971.4
77.2559	253.711	0.0965398	29.6946	152.293	288.659	0.193467	0.00000106623	152.293	288.659					157.233	2331.69	0.199365	0.00000324722	157.233	2326.16					106.201	11005.4	0.134233	0.00000328699	106.201	10984
77.4491	333.647	0.0965398	34.0527	152.68	287.87	0.193467	0.00000106332	152.68	287.87					157.632	2332.07	0.199365	0.00000324803	157.632	2326.51					106.469	11015.2	0.134233	0.00000329046	106.469	10994.1
77.6423	291.941	0.0965398	31.8534	153.068	287.06	0.193467	0.00000106033	153.068	287.06					158.031	2332.41	0.199365	0.0000032492	158.031	2326.86					106.738	11023	0.134233	0.00000329218	106.738	11002.2
77.8354	264.137	0.0965398	30.2986	153.455	286.239	0.193467	0.00000105729	153.455	286.239					158.43	2332.73	0.199365	0.00000325036	158.43	2327.2					107.007	11029.4	0.134233	0.00000329199	107.007	11008.9
78.0286	323.22	0.0965398	33.5164	153.842	285.417	0.193467	0.00000105426	153.842	285.417					158.829	2333.03	0.199365	0.00000325083	158.829	2327.54					107.276	11034.8	0.134233	0.00000329137	107.276	11014.5
78.2218	250.235	0.0965398	29.4905	154.23	284.604	0.193467	0.00000105125	154.23	284.604					159.229	2333.37	0.199365	0.00000325027	159.229	2327.87					107.544	11039.6	0.134233	0.00000329264	107.544	11019.5
78.415	330.171	0.0965398	33.8749	154.617	283.807	0.193467	0.00000104831	154.617	283.807					159.628	2333.73	0.199365	0.00000325011	159.628	2328.19					107.813	11044.1	0.134233	0.0000032958	107.813	11024.1
78.6081	239.809	0.0965398	28.8696	155.004	283.035	0.193467	0.00000104546	155.004	283.035					160.027	2334.11	0.199365	0.00000325369	160.027	2328.5					108.082	11048.4	0.134233	0.00000329901	108.082	11028.4
78.8013	302.367	0.0965398	32.4172	155.392	282.295	0.193467	0.00000104272	155.392	282.295					160.426	2334.46	0.199365	0.00000326155	160.426	2328.8					108.35	11052.7	0.134233	0.00000330185	108.35	11032.5
78.9945	288.466	0.0965398	31.6632	155.779	281.594	0.193467	0.00000104013	155.779	281.594					160.825	2334.78	0.199365	0.00000326953	160.825	2329.08					108.619	11057.1	0.134233	0.00000330469	108.619	11036.6
79.1877	271.088	0.0965398	30.6947	156.166	280.937	0.193467	0.00000103771	156.166	280.937					161.224	2335.03	0.199365	0.00000327432	161.224	2329.35					108.888	11061.5	0.134233	0.00000330695	108.888	11040.6
79.3809	302.367	0.0965398	32.4172	156.554	280.33	0.193467	0.00000103546	156.554	280.33					161.623	2335.18	0.199365	0.00000327712	161.623	2329.59					109.157	11066	0.134233	0.000003308	109.157	11044.6
79.574	309.318	0.0965398	32.7877	156.941	279.775	0.193467	0.00000103342	156.941	279.775					162.023	2335.25	0.199365	0.00000328068	162.023	2329.81					109.425	11070.3	0.134233	0.00000330822	109.425	11048.6
79.7672	319.745	0.0965398	33.3357	157.328	279.276	0.193467	0.00000103157	157.328	279.276					162.422	2335.26	0.199365	0.00000328724	162.422	2330.01					109.694	11074.5	0.134233	0.00000330894	109.694	11052.5
79.9604	295.416	0.0965398	32.0424	157.716	278.835	0.193467	0.00000102994	157.716	278.835					162.821	2335.25	0.199365	0.00000329638	162.821	2330.18					109.963	11078.5	0.134233	0.00000331108	109.963	11056.5
80.1536	288.466	0.0965398	31.6632	158.103	278.454	0.193467	0.00000102854	158.103	278.454					163.22	2335.25	0.199365	0.00000330596	163.22	2330.33					110.232	11082.6	0.134233	0.00000331512	110.232	11060.4
80.3467	298.892	0.0965398	32.2304	158.49	278.133	0.193467	0.00000102735	158.49	278.133					163.619	2335.28	0.199365	0.00000331144	163.619	2330.45					110.5	11086.8	0.134233	0.00000331801	110.5	11064.2
80.5399	281.515	0.0965398	31.2794	158.878	277.873	0.193467	0.00000102639	158.878	277.873					164.018	2335.33	0.199365	0.00000331114	164.018	2330.54					110.769	11091.1	0.134233	0.00000331513	110.769	11068
80.7331	288.466	0.0965398	31.6632	159.265	277.672	0.193467	0.00000102565	159.265	277.672					164.417	2335.4	0.199365	0.00000330685	164.417	2330.6					111.038	11095.2	0.134233	0.00000330984	111.038	11071.8
80.9263	302.367	0.0965398	32.4172	159.652	277.53	0.193467	0.00000102512	159.652	277.53					164.816	2335.46	0.199365	0.00000330373	164.816	2330.63					111.307	11099.3	0.134233	0.0000033115	111.307	11075.4
81.1194	253.711	0.0965398	29.6946	160.04	277.446	0.193467	0.00000102481	160.04	277.446					165.216	2335.46	0.199365	0.00000330315	165.216	2330.63					111.575	11103.2	0.134233	0.00000331845	111.575	11079
81.3126	312.794	0.0965398	32.9714	160.427	277.419	0.193467	0.00000102471	160.427	277.419					165.615	2335.4	0.199365	0.00000330209	165.615	2330.6					111.844	11107.2	0.134233	0.00000332498	111.844	11082.6
