X_Sb70V	Y_Sb70V	ErrorX_Sb70V	ErrorY_Sb70V	X_Sb70Vmodel	Y_Sb70VCompton	Y_Sb70VEC	Y_Sb70VBkgmodel	X_Y70V	Y_Y70V	ErrorX_Y70V	ErrorY_Y70V	X_Y70VModel	Y_Y70VCompton	Y_Y70VEC	Y_Y70VBkgmodel	X_Y25V	Y_Y25V	ErrorX_Y25V	ErrorY_Y25V	X_Y25VModel	Y_Y25VCompton	Y_Y25VEC	Y_Y25VBkgmodel
				182.91	325.559	0	310.154					187.783	476.841	0	488.716					126.919	1018.17	0	991.2
				182.949	325.559	0	310.192					187.822	476.841	0	488.71					126.946	1018.17	0	991.173
				182.988	325.559	0	310.23					187.862	476.841	0	488.704					126.972	1018.17	0	991.146
				183.026	325.559	0	310.268					187.901	476.841	0	488.698					126.999	1018.17	0	991.119
				183.065	325.559	0	310.306					187.94	476.841	0	488.692					127.025	1018.17	0	991.091
				183.103	325.559	0	310.345					187.98	476.841	0	488.685					127.052	1018.17	0	991.064
				183.142	325.559	0	310.383					188.019	476.841	0	488.679					127.078	1018.17	0	991.037
				183.181	325.559	0	310.422					188.058	476.841	0	488.673					127.105	1018.17	0	991.01
				183.219	325.559	0	310.461					188.098	476.841	0	488.666					127.131	1018.17	0	990.982
				183.258	325.559	0	310.5					188.137	476.841	0	488.66					127.158	1018.17	0	990.955
				183.296	325.559	0	310.539					188.176	476.841	0	488.654					127.184	1018.17	0	990.928
				183.335	325.559	0	310.579					188.216	476.841	0	488.647					127.211	1018.17	0	990.901
				183.374	325.559	0	310.618					188.255	476.841	0	488.641					127.238	1018.17	0	990.874
				183.412	325.559	0	310.658					188.294	476.841	0	488.634					127.264	1018.17	0	990.846
				183.451	325.559	0	310.697					188.334	476.841	0	488.628					127.291	1018.17	0	990.819
				183.49	325.559	0	310.737					188.373	476.841	0	488.621					127.317	1018.17	0	990.792
				183.528	325.559	0	310.777					188.412	476.841	0	488.615					127.344	1018.17	0	990.765
				183.567	325.559	0	310.816					188.452	476.841	0	488.608					127.37	1018.17	0	990.738
				183.605	325.559	0	310.856					188.491	476.841	0	488.602					127.397	1018.17	0	990.71
				183.644	325.559	0	310.896					188.53	476.841	0	488.595					127.423	1018.17	0	990.683
				183.683	325.559	0	310.936					188.57	476.841	0	488.588					127.45	1018.17	0	990.656
				183.721	325.559	0	310.976					188.609	476.841	0	488.582					127.476	1018.17	0	990.629
				183.76	325.559	0	311.016					188.648	476.841	0	488.575					127.503	1018.17	0	990.602
				183.798	325.559	0	311.057					188.688	476.841	0	488.568					127.53	1018.17	0	990.575
				183.837	325.559	0	311.097					188.727	476.841	0	488.562					127.556	1018.17	0	990.547
				183.876	325.559	0	311.137					188.766	476.841	0	488.555					127.583	1018.17	0	990.52
				183.914	325.559	0	311.177					188.805	476.841	0	488.548					127.609	1018.17	0	990.493
				183.953	325.559	0	311.217					188.845	476.841	0	488.541					127.636	1018.17	0	990.466
				183.992	325.559	0	311.258					188.884	476.841	0	488.534					127.662	1018.17	0	990.439
				184.03	325.559	0	311.298					188.923	476.841	0	488.527					127.689	1018.17	0	990.412
				184.069	325.559	0	311.338					188.963	476.841	0	488.52					127.715	1018.17	0	990.385
				184.107	325.559	0	311.379					189.002	476.841	0	488.514					127.742	1018.17	0	990.358
				184.146	325.559	0	311.419					189.041	476.841	0	488.507					127.768	1018.17	0	990.331
				184.185	325.559	0	311.459					189.081	476.841	0	488.5					127.795	1018.17	0	990.304
				184.223	325.559	0	311.499					189.12	476.841	0	488.492					127.822	1018.17	0	990.276
				184.262	325.559	0	311.539					189.159	476.841	0	488.485					127.848	1018.17	0	990.249
				184.301	325.559	0	311.579					189.199	476.841	0	488.478					127.875	1018.17	0	990.222
				184.339	325.559	0	311.619					189.238	476.841	0	488.471					127.901	1018.17	0	990.195
				184.378	325.559	0	311.659					189.277	476.841	0	488.464					127.928	1018.17	0	990.168
				184.416	325.559	0	311.699					189.317	476.841	0	488.457					127.954	1018.17	0	990.142
				184.455	325.559	0	311.739					189.356	476.841	0	488.45					127.981	1018.17	0	990.115
				184.494	325.559	0	311.779					189.395	476.841	0	488.443					128.007	1018.17	0	990.088
				184.532	325.559	0	311.819					189.435	476.841	0	488.435					128.034	1018.17	0	990.061
				184.571	325.559	0	311.858					189.474	476.841	0	488.428					128.06	1018.17	0	990.034
				184.609	325.559	0	311.898					189.513	476.841	0	488.421					128.087	1018.17	0	990.007
				184.648	325.559	0	311.938					189.553	476.841	0	488.413					128.113	1018.17	0	989.98
				184.687	325.559	0	311.977					189.592	476.841	0	488.406					128.14	1018.17	0	989.953
				184.725	325.559	0	312.016					189.631	476.841	0	488.399					128.167	1018.17	0	989.926
				184.764	325.559	0	312.055					189.671	476.841	0	488.391					128.193	1018.17	0	989.9
				184.803	325.559	0	312.094					189.71	476.841	0	488.384					128.22	1018.17	0	989.873
				184.841	325.559	0	312.133					189.749	476.841	0	488.377					128.246	1018.17	0	989.846
				184.88	325.559	0	312.172					189.789	476.841	0	488.369					128.273	1018.17	0	989.819
				184.918	325.559	0	312.211					189.828	476.841	0	488.362					128.299	1018.17	0	989.793
				184.957	325.559	0	312.249					189.867	476.841	0	488.354					128.326	1018.17	0	989.766
				184.996	325.559	0	312.288					189.907	476.841	0	488.347					128.352	1018.17	0	989.739
				185.034	325.559	0	312.326					189.946	476.841	0	488.339					128.379	1018.17	0	989.712
				185.073	325.559	0	312.364					189.985	476.841	0	488.332					128.405	1018.17	0	989.686
				185.112	325.559	0	312.402					190.024	476.841	0	488.324					128.432	1018.17	0	989.659
				185.15	325.559	0	312.44					190.064	476.841	0	488.317					128.459	1018.17	0	989.632
				185.189	325.559	0	312.477					190.103	476.841	0	488.309					128.485	1018.17	0	989.606
				185.227	325.559	0	312.515					190.142	476.841	0	488.301					128.512	1018.17	0	989.579
				185.266	325.559	0	312.552					190.182	476.841	0	488.294					128.538	1018.17	0	989.553
				185.305	325.559	0	312.589					190.221	476.841	0	488.286					128.565	1018.17	0	989.526
				185.343	325.559	0	312.626					190.26	476.841	0	488.278					128.591	1018.17	0	989.499
				185.382	325.559	0	312.662					190.3	476.841	0	488.271					128.618	1018.17	0	989.473
				185.42	325.559	0	312.699					190.339	476.841	0	488.263					128.644	1018.17	0	989.446
				185.459	325.559	0	312.735					190.378	476.841	0	488.255					128.671	1018.17	0	989.42
				185.498	325.559	0	312.771					190.418	476.841	0	488.248					128.697	1018.17	0	989.393
				185.536	325.559	0	312.806					190.457	476.841	0	488.24					128.724	1018.17	0	989.367
				185.575	325.559	0	312.842					190.496	476.841	0	488.232					128.751	1018.17	0	989.34
				185.614	325.559	0	312.877					190.536	476.841	0	488.224					128.777	1018.17	0	989.314
				185.652	325.559	0	312.912					190.575	476.841	0	488.217					128.804	1018.17	0	989.288
				185.691	325.559	0	312.947					190.614	476.841	0	488.209					128.83	1018.17	0	989.261
				185.729	325.559	0	312.982					190.654	476.841	0	488.201					128.857	1018.17	0	989.235
				185.768	325.559	0	313.016					190.693	476.841	0	488.193					128.883	1018.17	0	989.208
				185.807	325.559	0	313.05					190.732	476.841	0	488.185					128.91	1018.17	0	989.182
				185.845	325.559	0	313.084					190.772	476.841	0	488.177					128.936	1018.17	0	989.156
				185.884	325.559	0	313.117					190.811	476.841	0	488.169					128.963	1018.17	0	989.13
				185.923	325.559	0	313.15					190.85	476.841	0	488.162					128.989	1018.17	0	989.103
				185.961	325.559	0	313.183					190.89	476.841	0	488.154					129.016	1018.17	0	989.077
				186	325.559	0	313.216					190.929	476.841	0	488.146					129.042	1018.17	0	989.051
				186.038	325.559	0	313.248					190.968	476.841	0	488.138					129.069	1018.17	0	989.025
				186.077	325.559	0	313.28					191.008	476.841	0	488.13					129.096	1018.17	0	988.999
				186.116	325.559	0	313.312					191.047	476.841	0	488.122					129.122	1018.17	0	988.973
				186.154	325.559	0	313.343					191.086	476.841	0	488.114					129.149	1018.17	0	988.946
				186.193	325.559	0	313.374					191.126	476.841	0	488.106					129.175	1018.17	0	988.92
				186.231	325.559	0	313.405					191.165	476.841	0	488.097					129.202	1018.17	0	988.894
				186.27	325.559	0	313.435					191.204	476.841	0	488.089					129.228	1018.17	0	988.868
				186.309	325.559	0	313.465					191.243	476.841	0	488.081					129.255	1018.17	0	988.842
				186.347	325.559	0	313.495					191.283	476.841	0	488.073					129.281	1018.17	0	988.816
				186.386	325.559	0	313.524					191.322	476.841	0	488.065					129.308	1018.17	0	988.791
				186.425	325.559	0	313.554					191.361	476.841	0	488.057					129.334	1018.17	0	988.765
				186.463	325.559	0	313.582					191.401	476.841	0	488.049					129.361	1018.17	0	988.739
				186.502	325.559	0	313.611					191.44	476.841	0	488.041					129.388	1018.17	0	988.713
				186.54	325.559	0	313.639					191.479	476.841	0	488.033					129.414	1018.17	0	988.687
				186.579	325.559	0	313.666					191.519	476.841	0	488.024					129.441	1018.17	0	988.661
				186.618	325.559	0	313.693					191.558	476.841	0	488.016					129.467	1018.17	0	988.636
				186.656	325.559	0	313.72					191.597	476.841	0	488.008					129.494	1018.17	0	988.61
				186.695	325.559	0	313.747					191.637	476.841	0	488					129.52	1018.17	0	988.584
				186.733	325.559	0	313.773					191.676	476.841	0	487.992					129.547	1018.17	0	988.558
				186.772	325.559	0	313.799					191.715	476.841	0	487.983					129.573	1018.17	0	988.533
				186.811	325.559	0	313.824					191.755	476.841	0	487.975					129.6	1018.17	0	988.507
				186.849	325.559	0	313.849					191.794	476.841	0	487.967					129.626	1018.17	0	988.481
				186.888	325.559	0	313.874					191.833	476.841	0	487.959					129.653	1018.17	0	988.456
				186.927	325.559	0	313.898					191.873	476.841	0	487.951					129.68	1018.17	0	988.43
				186.965	325.559	0	313.922					191.912	476.841	0	487.942					129.706	1018.17	0	988.405
				187.004	325.559	0	313.945					191.951	476.841	0	487.934					129.733	1018.17	0	988.379
				187.042	325.559	0	313.968					191.991	476.841	0	487.926					129.759	1018.17	0	988.353
				187.081	325.559	0	313.991					192.03	476.841	0	487.918					129.786	1018.17	0	988.328
				187.12	325.559	0	314.013					192.069	476.841	0	487.909					129.812	1018.17	0	988.302
				187.158	325.559	0	314.034					192.109	476.841	0	487.901					129.839	1018.17	0	988.277
				187.197	325.559	0	314.056					192.148	476.841	0	487.893					129.865	1018.17	0	988.252
				187.236	325.559	0	314.077					192.187	476.841	0	487.885					129.892	1018.17	0	988.226
				187.274	325.559	0	314.097					192.227	476.841	0	487.876					129.918	1018.17	0	988.201
				187.313	325.559	0	314.117					192.266	476.841	0	487.868					129.945	1018.17	0	988.175
				187.351	325.559	0	314.137					192.305	476.841	0	487.86					129.971	1018.17	0	988.15
				187.39	325.559	0	314.156					192.345	476.841	0	487.851					129.998	1018.17	0	988.125
				187.429	325.559	0	314.175					192.384	476.841	0	487.843					130.025	1018.17	0	988.1
				187.467	325.559	0	314.193					192.423	476.841	0	487.835					130.051	1018.17	0	988.074
				187.506	325.559	0	314.211					192.463	476.841	0	487.826					130.078	1018.17	0	988.049
				187.544	325.559	0	314.228					192.502	476.841	0	487.818					130.104	1018.17	0	988.024
				187.583	325.559	0	314.245					192.541	476.841	0	487.81					130.131	1018.17	0	987.999
				187.622	325.559	0	314.262					192.58	476.841	0	487.801					130.157	1018.17	0	987.974
				187.66	325.559	0	314.278					192.62	476.841	0	487.793					130.184	1018.17	0	987.949
				187.699	325.559	0	314.294					192.659	476.841	0	487.785					130.21	1018.17	0	987.924
				187.738	325.559	0	314.309					192.698	476.841	0	487.776					130.237	1018.17	0	987.899
				187.776	325.559	0	314.324					192.738	476.841	0	487.768					130.263	1018.17	0	987.874
				187.815	325.559	0	314.338					192.777	476.841	0	487.76					130.29	1018.17	0	987.849
				187.853	325.559	0	314.352					192.816	476.841	0	487.751					130.317	1018.17	0	987.824
				187.892	325.559	0	314.365					192.856	476.841	0	487.743					130.343	1018.17	0	987.799
				187.931	325.559	0	314.378					192.895	476.841	0	487.735					130.37	1018.17	0	987.774
				187.969	325.559	0	314.391					192.934	476.841	0	487.726					130.396	1018.17	0	987.75
				188.008	325.559	0	314.402					192.974	476.841	0	487.718					130.423	1018.17	0	987.725
				188.047	325.559	0	314.414					193.013	476.841	0	487.71					130.449	1018.17	0	987.7
				188.085	325.559	0	314.425					193.052	476.841	0	487.701					130.476	1018.17	0	987.675
				188.124	325.559	0	314.436					193.092	476.841	0	487.693					130.502	1018.17	0	987.651
				188.162	325.559	0	314.446					193.131	476.841	0	487.685					130.529	1018.17	0	987.626
				188.201	325.559	0	314.456					193.17	476.841	0	487.676					130.555	1018.17	0	987.602
				188.24	325.559	0	314.465					193.21	476.841	0	487.668					130.582	1018.17	0	987.577
				188.278	325.559	0	314.473					193.249	476.841	0	487.66					130.609	1018.17	0	987.553
				188.317	325.559	0	314.482					193.288	476.841	0	487.651					130.635	1018.17	0	987.528
				188.355	325.559	0	314.489					193.328	476.841	0	487.643					130.662	1018.17	0	987.504
				188.394	325.559	0	314.497					193.367	476.841	0	487.635					130.688	1018.17	0	987.479
				188.433	325.559	0	314.504					193.406	476.841	0	487.627					130.715	1018.17	0	987.455
				188.471	325.559	0	314.51					193.446	476.841	0	487.619					130.741	1018.17	0	987.431
				188.51	325.559	0	314.516					193.485	476.841	0	487.61					130.768	1018.17	0	987.406
				188.549	325.559	0	314.521					193.524	476.841	0	487.602					130.794	1018.17	0	987.382
				188.587	325.559	0	314.526					193.564	476.841	0	487.594					130.821	1018.17	0	987.358
				188.626	325.559	0	314.531					193.603	476.841	0	487.586					130.847	1018.17	0	987.334
				188.664	325.559	0	314.535					193.642	476.841	0	487.578					130.874	1018.17	0	987.31
				188.703	325.559	0	314.538					193.682	476.841	0	487.57					130.901	1018.17	0	987.285
				188.742	325.559	0	314.541					193.721	476.841	0	487.561					130.927	1018.17	0	987.261
				188.78	325.559	0	314.544					193.76	476.841	0	487.553					130.954	1018.17	0	987.237
				188.819	325.559	0	314.546					193.799	476.841	0	487.545					130.98	1018.17	0	987.213
				188.857	325.559	0	314.547					193.839	476.841	0	487.537					131.007	1018.17	0	987.189
				188.896	325.559	0	314.548					193.878	476.841	0	487.529					131.033	1018.17	0	987.165
				188.935	325.559	0	314.549					193.917	476.841	0	487.521					131.06	1018.17	0	987.141
				188.973	325.559	0	314.549					193.957	476.841	0	487.513					131.086	1018.17	0	987.117
				189.012	325.559	0	314.549					193.996	476.841	0	487.505					131.113	1018.17	0	987.094
				189.051	325.559	0	314.548					194.035	476.841	0	487.497					131.139	1018.17	0	987.07
				189.089	325.559	0	314.547					194.075	476.841	0	487.489					131.166	1018.17	0	987.046
				189.128	325.559	0	314.545					194.114	476.841	0	487.481					131.192	1018.17	0	987.022
				189.166	325.559	0	314.543					194.153	476.841	0	487.473					131.219	1018.17	0	986.999
				189.205	325.559	0	314.54					194.193	476.841	0	487.465					131.246	1018.17	0	986.975
				189.244	325.559	0	314.537					194.232	476.841	0	487.457					131.272	1018.17	0	986.951
				189.282	325.559	0	314.534					194.271	476.841	0	487.449					131.299	1018.17	0	986.928
				189.321	325.559	0	314.53					194.311	476.841	0	487.441					131.325	1018.17	0	986.904
				189.36	325.559	0	314.525					194.35	476.841	0	487.433					131.352	1018.17	0	986.881
				189.398	325.559	0	314.52					194.389	476.841	0	487.425					131.378	1018.17	0	986.857
				189.437	325.559	0	314.515					194.429	476.841	0	487.418					131.405	1018.17	0	986.834
				189.475	325.559	0	314.509					194.468	476.841	0	487.41					131.431	1018.17	0	986.81
				189.514	325.559	0	314.502					194.507	476.841	0	487.402					131.458	1018.17	0	986.787
				189.553	325.559	0	314.496					194.547	476.841	0	487.394					131.484	1018.17	0	986.764
				189.591	325.559	0	314.488					194.586	476.841	0	487.386					131.511	1018.17	0	986.74
				189.63	325.559	0	314.481					194.625	476.841	0	487.379					131.538	1018.17	0	986.717
				189.668	325.559	0	314.473					194.665	476.841	0	487.371					131.564	1018.17	0	986.694
				189.707	325.559	0	314.464					194.704	476.841	0	487.363					131.591	1018.17	0	986.671
				189.746	325.559	0	314.455					194.743	476.841	0	487.355					131.617	1018.17	0	986.647
				189.784	325.559	0	314.445					194.783	476.841	0	487.348					131.644	1018.17	0	986.624
				189.823	325.559	0	314.436					194.822	476.841	0	487.34					131.67	1018.17	0	986.601
				189.862	325.559	0	314.425					194.861	476.841	0	487.332					131.697	1018.17	0	986.578
				189.9	325.559	0	314.414					194.901	476.841	0	487.325					131.723	1018.17	0	986.555
				189.939	325.559	0	314.403					194.94	476.841	0	487.317					131.75	1018.17	0	986.532
				189.977	325.559	0	314.392					194.979	476.841	0	487.31					131.776	1018.17	0	986.509
				190.016	325.559	0	314.38					195.019	476.841	0	487.302					131.803	1018.17	0	986.487
				190.055	325.559	0	314.367					195.058	476.841	0	487.295					131.83	1018.17	0	986.464
				190.093	325.559	0	314.354					195.097	476.841	0	487.287					131.856	1018.17	0	986.441
				190.132	325.559	0	314.341					195.136	476.841	0	487.28					131.883	1018.17	0	986.418
				190.171	325.559	0	314.327					195.176	476.841	0	487.273					131.909	1018.17	0	986.395
				190.209	325.559	0	314.313					195.215	476.841	0	487.265					131.936	1018.17	0	986.373
				190.248	325.559	0	314.299					195.254	476.841	0	487.258					131.962	1018.17	0	986.35
				190.286	325.559	0	314.284					195.294	476.841	0	487.251					131.989	1018.17	0	986.328
